ID,Text,Is_Activism,Category,Post_Id,Like_Count
443,Devolvam o instagram da @uberhub.br,False,None,Cu9knCVA0z0,1
444,Dm plz,False,None,Cu9knCVA0z0,1
445,@uber hey uber please help me,False,None,Cu9knCVA0z0,1
446,Estou aguardando o retorno da uber Brasil.,False,None,Cu9knCVA0z0,1
447,uber is the worst they deactivate your account for anything do not work with this application anymore,False,None,Cu9knCVA0z0,15
448,Devolva o insta do @uberhub.br,False,None,Cu9knCVA0z0,0
449,Please respond to my DM !!,False,None,Cu9knCVA0z0,2
450,"Imagine spending £819.69 with Uber in the last 6 months, travelling to a different country and having a terrifying experience when the driver won’t take you where you want to go and they offer to refund you 25 pence 😂😂😂",False,None,Cu9knCVA0z0,6
451,Been trying to contact Uber customer care but I am not receiving any call regarding the same. I want to talk to someone regarding payment Uber please check @uber,False,None,Cu9knCVA0z0,4
452,"I had a problem with a captain in Istanbul he canceled the trip and I can’t find him in the app , How do I file a complaint?",False,None,Cu9knCVA0z0,2
453,Devolva o insta do @uberhub.br!,False,None,Cu9knCVA0z0,0
454,That's not the only thing this person will be gripping. I can think of a couple other ideas,False,None,Cu9knCVA0z0,1
455,"Uber blocks the accounts of its drivers without giving any reason, they are running out of drivers on top of that they treat you badly they are a disaster",False,None,Cu9knCVA0z0,13
456,"I always drive late at night. But the night is always full of unstable factors. It was just before two o'clock in the morning when I got a pick-up request outside a bar. When I got to the gate, a third person came up and kicked my car and insulted me. As soon as I got out of the car, I called the police and left the perpetrator behind. Passenger waiting to board and report to Uber that I am having an altercation with a third party. Later, the passenger canceled the ride, and Uber's security team called me, asked me to provide what happened, and permanently deactivated my account. I don't think it's my fault. In fact, I've been working at Uber for a year now. My rating is consistently above 4.97 and I drive over 4000 trips in a year. Uber deactivated my account, no one really knew what was going on, and the customer reported me to Uber without even getting in the car. At this point, I lost my means of earning a living just because I met a madman on the road",False,None,Cu9knCVA0z0,15
457,So sad uber totally lost so now new boss is Everest fleet company,False,None,Cu9knCVA0z0,1
458,Gandu cab company hain uber.. ekda bakwas company hain uber India main ab.. chor Uber,False,None,Cu9knCVA0z0,2
459,"Hi, I'm an Uber driver and I've been working for Uber every day non-stop for over 4 years, and I only rest when I have a cold. I have made 10,600 passenger trips and 12,100 food deliveries. I called the Uber service people in Canada and reported my Toyota Highlander Hybrid stolen, they did not help me with that or in accepting the new car and I have had very, very little income since then. Please help with the support staff's response status. Take care of Uber in Canada so that they provide the service they should provide to the driver and not offend the driver. Please note that we are drivers who work and earn money for Uber. Please respect the drivers who are also Uber employees and understand their problems. And fix it and like it. Thank you. Hadi",False,None,Cu9knCVA0z0,3
460,i literally just saw oppenheimer and im preparing to see barbie in an hour. cant wait for the dichotomy afterwards tonight,False,None,Cu9knCVA0z0,18
461,Inside me there are two wolves one eats concrete the other eats concrete (I’m addicted to eating concrete),False,None,Cu9knCVA0z0,2
462,Do you have branches here in Nigeria 🇳🇬 @uber,False,None,Cu9knCVA0z0,0
463,"Uber Brasil não responde, vou pedir ajuda aqui.",False,None,Cu9knCVA0z0,0
464,UBER RESOLVA MEU PROBLEMA!!!,False,None,Cu9knCVA0z0,0
465,👏🏻,False,None,Cu9knCVA0z0,0
466,👏,False,None,Cu9knCVA0z0,0
467,👏,False,None,Cu9knCVA0z0,0
468,👏,False,None,Cu9knCVA0z0,0
469,👏,False,None,Cu9knCVA0z0,0
470,UBER HAS the worst and weakest support system,False,None,Cu9knCVA0z0,0
471,Deactivated my account for no reason! Charging their customers without consent,False,None,Cu9knCVA0z0,0
472,🙌,False,None,Cu9knCVA0z0,0
473,How does one go about receiving a response for a complaint?,True,political,CviXbfJA5lX,10
474,You charged us 45 for 1 pizza after I canceled it with the merchant.,False,political,CviXbfJA5lX,3
475,I have a problem and no one’s answering me,False,political,CviXbfJA5lX,1
476,อัปเดต,False,political,CviXbfJA5lX,1
477,"Why is Uber complete dogshit on customer service, driver payments, and being able to decline drives.",False,political,CviXbfJA5lX,5
478,Please don't take single ladies ride in uber seriously pathetic,False,political,CviXbfJA5lX,1
479,"Americans need more help and money here, not for the Ukraine, Americans, please just wake up, check what is going on around you, wake up brothers and sisters, we need fixed our Country, not Ukraine",False,political,CviXbfJA5lX,2
480,I do believe Uncle Joe has sent plenty of our money there already. Maybe they should send some back for all our homeless veterans 🤷‍♀️ or all thr illegals Uncle let in also,False,political,CviXbfJA5lX,1
481,Ridiculous,False,political,CviXbfJA5lX,4
482,Love Ucrania 🇺🇦 ..🥰🙏🏻🙏🏻🙏🏻♥️💪🏻,False,political,CviXbfJA5lX,0
483,@uber_br I NEED HELP!!!! Where is the support team? The Uber driver has my package !!!!,False,political,CviXbfJA5lX,4
484,5 Wo.Antworten,False,political,CviXbfJA5lX,0
485,😍,False,political,CviXbfJA5lX,0
486,👏👏,False,political,CviXbfJA5lX,0
487,How does one go about receiving a response for a complaint?,True,political,CviXbfJA5lX,10
488,You charged us 45 for 1 pizza after I canceled it with the merchant.,False,political,CviXbfJA5lX,3
489,I have a problem and no one’s answering me,False,political,CviXbfJA5lX,1
490,อัปเดต,False,political,CviXbfJA5lX,1
491,"Why is Uber complete dogshit on customer service, driver payments, and being able to decline drives.",False,political,CviXbfJA5lX,5
492,Please don't take single ladies ride in uber seriously pathetic,False,political,CviXbfJA5lX,1
493,"Americans need more help and money here, not for the Ukraine, Americans, please just wake up, check what is going on around you, wake up brothers and sisters, we need fixed our Country, not Ukraine",False,political,CviXbfJA5lX,2
494,I do believe Uncle Joe has sent plenty of our money there already. Maybe they should send some back for all our homeless veterans 🤷‍♀️ or all thr illegals Uncle let in also,False,political,CviXbfJA5lX,1
495,Ridiculous,False,political,CviXbfJA5lX,4
496,Love Ucrania 🇺🇦 ..🥰🙏🏻🙏🏻🙏🏻♥️💪🏻,False,political,CviXbfJA5lX,0
497,@uber_br I NEED HELP!!!! Where is the support team? The Uber driver has my package !!!!,False,political,CviXbfJA5lX,4
498,5 Wo.Antworten,False,political,CviXbfJA5lX,0
499,😍,False,political,CviXbfJA5lX,0
500,👏👏,False,political,CviXbfJA5lX,0
501,that’s cool! one of your drivers attempted to sexually assault my friend and blocked HER account when it was reported 😍,False,None,Cu2NpPtrwLW,12
502,"Bom dia , é sobre um pedido de revisão , ocorreu um erro no sistema da Uber que acusou um fato que não aconteceu , eu to solicitando uma revisão tem 6 dias pois estou sendo afetado , não obtive resposta . E eu preciso de trabalhar tenho filhos pra criar. Essa tratativa já havia sido resolvida , porém o sistema não liberou minha conta ainda , eu tenho o print da atendente.Peço só um pouco de atenção e respeito comigo pois sou parceiro a Uber já obteve muitos ganhos em vista do meu esforço e trabalho , o que eu to pedindo é o mínimo só a liberação para voltar às atividades",False,None,Cu2NpPtrwLW,3
503,Please help,False,None,Cu2NpPtrwLW,2
504,I need your help I have made a wrong payment to the driver and he has bolcked my no.,False,None,Cu2NpPtrwLW,6
505,👏👏👏👏👏,False,None,Cu2NpPtrwLW,1
506,❤️,False,None,Cu2NpPtrwLW,1
507,"Was it me? It was me, wasn’t it? 😎😎😎",False,None,Cu2NpPtrwLW,1
508,"A Uber está com mais de 20,00 meu retido isso é um absurdo!!!! Ontem fizeram uma cobrança antecipada de 19,91 e a viagem foi cancelada,hoje a mesma coisa no valor de 5,48!!!! Eu preciso do meu dinheiro pra poder ir trabalhar e vcs estão retendo ele !!!! Me devolvam meu dinheiro!!!",False,None,Cu2NpPtrwLW,4
509,"Sem suporte. Não ligam pro cliente, só pensam em dinheiro. Me fizeram cobranças indevidas em meu cartão. Ridículo.",False,None,Cu2NpPtrwLW,1
510,"A Uber está com mais de 20,00 meu retido isso é um absurdo!!!! Ontem fizeram uma cobrança antecipada de 19,91 e a viagem foi cancelada,hoje a mesma coisa no valor de 5,48!!!! Eu preciso do meu dinheiro pra poder ir trabalhar e vcs estão retendo ele !!!! Me devolvam meu dinheiro!!!",False,None,Cu2NpPtrwLW,3
511,Driver Brazil Help,False,None,Cu2NpPtrwLW,1
512,"Uber removed my Uberx option to pick up people, FOR NO REASON at all. I read all these comments , never thought it would happen to me",False,None,Cu2NpPtrwLW,24
513,"this renowned company is making a fortune with paid trips not made, it happened to me yesterday in portugal, if you look for the complaint, there are several identified complaints, and they neither respond nor return the money.",False,None,Cu2NpPtrwLW,2
514,"I always drive late at night. But the night is always full of unstable factors. It was just before two o'clock in the morning when I got a pick-up request outside a bar. When I got to the gate, a third person came up and kicked my car and insulted me. As soon as I got out of the car, I called the police and left the perpetrator behind. Passenger waiting to board and report to Uber that I am having an altercation with a third party. Later, the passenger canceled the ride, and Uber's security team called me, asked me to provide what happened, and permanently deactivated my account. I don't think it's my fault. In fact, I've been working at Uber for a year now. My rating is consistently above 4.97 and I drive over 4000 trips in a year. Uber deactivated my account, no one really knew what was going on, and the customer reported me to Uber without even getting in the car. At this point, I lost my means of earning a living just because I met a madman on the road",False,None,Cu2NpPtrwLW,22
515,@uber check your Uber support twitter account DMs. They canceled my flight and I reserved a ride,False,None,Cu2NpPtrwLW,4
516,🦇🦇🦇,False,None,Cu2NpPtrwLW,1
517,He is not returning my money,False,None,Cu2NpPtrwLW,2
518,Uber Drive by night … but also batman,False,None,Cu2NpPtrwLW,14
519,"Tengo un cargo excesivo de un peaje ,la gente de soporte me dice que es por x monto y en la aplicación me están cobrando más, solicito el detalle de este cobro y no responden.",False,None,Cu2NpPtrwLW,4
520,Definitely not Chicago,False,None,Cu2NpPtrwLW,5
521,"We are the furthest thing from Bruce Wayne a billionaire philanthropist, that I can promise you",False,None,Cu2NpPtrwLW,2
522,i refuse to watch any single batman movie (obviously excluding lego batman) but THIS,False,None,Cu2NpPtrwLW,15
523,@samr1 @uneed_cpr she related to y’all?,False,None,Cu2NpPtrwLW,1
524,@larree.d,False,None,Cu2NpPtrwLW,1
525,that Uber really thinks he’s me smh I’m Batman buddy,False,None,Cu2NpPtrwLW,57
526,Sounds more like Taxi Driver than Batman,False,None,Cu2NpPtrwLW,12
527,😂,False,None,Cu2NpPtrwLW,0
528,@matinfpr cm haye poste akharet az cm uber bishtare (:,False,None,Cu2NpPtrwLW,0
529,Hacker,False,None,Cu2NpPtrwLW,0
530,I'm Batman,False,None,Cu2NpPtrwLW,0
531,👏,False,None,Cu2NpPtrwLW,0
